ad_id,ad_url,ad_start_date,ad_end_date,page_id,page_name,sponsor_name,publisher_platforms,ads_with_same_creative_text,political_disclaimer
1575179816711046,https://www.facebook.com/ads/library/?id=1575179816711046,2024-08-06,2024-08-06,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
1641826586617452,https://www.facebook.com/ads/library/?id=1641826586617452,2024-07-08,2024-07-08,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
1230855155015357,https://www.facebook.com/ads/library/?id=1230855155015357,2024-07-30,2024-07-30,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
1294897504824121,https://www.facebook.com/ads/library/?id=1294897504824121,2024-07-30,2024-07-30,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
1045427086951041,https://www.facebook.com/ads/library/?id=1045427086951041,2024-07-30,2024-08-01,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
1055693979550856,https://www.facebook.com/ads/library/?id=1055693979550856,2024-07-30,2024-08-01,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
316161934822383,https://www.facebook.com/ads/library/?id=316161934822383,2024-07-30,2024-08-01,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
818332186942931,https://www.facebook.com/ads/library/?id=818332186942931,2024-07-16,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
990045902598376,https://www.facebook.com/ads/library/?id=990045902598376,2024-07-16,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
463046103177097,https://www.facebook.com/ads/library/?id=463046103177097,2024-07-16,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
1150432386180944,https://www.facebook.com/ads/library/?id=1150432386180944,2024-07-16,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
2127009327871270,https://www.facebook.com/ads/library/?id=2127009327871270,2024-07-16,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
26348985694684990,https://www.facebook.com/ads/library/?id=26348985694684990,2024-07-15,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
360839210367103,https://www.facebook.com/ads/library/?id=360839210367103,2024-07-15,2024-07-17,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
833891798692190,https://www.facebook.com/ads/library/?id=833891798692190,2024-07-11,2024-07-12,371997715986425,Alana Moreira,-,"facebook,instagram,messenger,audience_network",-,FALSE
