ad_id,ad_url,ad_start_date,ad_end_date,page_id,page_name,sponsor_name,publisher_platforms,ads_with_same_creative_text,political_disclaimer
1120182415695749,https://www.facebook.com/ads/library/?id=1120182415695749,2024-05-02,2024-05-06,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
1196054491845011,https://www.facebook.com/ads/library/?id=1196054491845011,2024-05-02,2024-05-06,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
7391894747526893,https://www.facebook.com/ads/library/?id=7391894747526893,2024-04-24,2024-04-25,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
983595693195282,https://www.facebook.com/ads/library/?id=983595693195282,2024-04-24,2024-04-24,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
947123546959234,https://www.facebook.com/ads/library/?id=947123546959234,2024-04-24,2024-04-25,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
955038659341655,https://www.facebook.com/ads/library/?id=955038659341655,2024-04-24,2024-04-25,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
1647852522416895,https://www.facebook.com/ads/library/?id=1647852522416895,2024-04-24,2024-04-27,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
819219440059038,https://www.facebook.com/ads/library/?id=819219440059038,2024-04-24,2024-04-26,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
1178316140211400,https://www.facebook.com/ads/library/?id=1178316140211400,2024-04-24,2024-04-25,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
2281426448717388,https://www.facebook.com/ads/library/?id=2281426448717388,2024-04-24,2024-04-24,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
978706153137894,https://www.facebook.com/ads/library/?id=978706153137894,2024-04-24,2024-04-25,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
772717861500959,https://www.facebook.com/ads/library/?id=772717861500959,2024-04-24,2024-04-26,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
406998675620460,https://www.facebook.com/ads/library/?id=406998675620460,2024-04-24,2024-04-26,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
884404336787547,https://www.facebook.com/ads/library/?id=884404336787547,2024-04-24,2024-04-25,322036935254818,Kondeti Chittibabu,-,"facebook,instagram,messenger,audience_network",-,TRUE
