ad_id,ad_url,ad_start_date,ad_end_date,page_id,page_name,sponsor_name,publisher_platforms,ads_with_same_creative_text,political_disclaimer
849912479882973,https://www.facebook.com/ads/library/?id=849912479882973,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1835288390289077,https://www.facebook.com/ads/library/?id=1835288390289077,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
2009886942820339,https://www.facebook.com/ads/library/?id=2009886942820339,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
7733583233361766,https://www.facebook.com/ads/library/?id=7733583233361766,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1966622613768100,https://www.facebook.com/ads/library/?id=1966622613768100,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
792220849787960,https://www.facebook.com/ads/library/?id=792220849787960,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
490971120181175,https://www.facebook.com/ads/library/?id=490971120181175,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
2773585452949219,https://www.facebook.com/ads/library/?id=2773585452949219,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1514138499221069,https://www.facebook.com/ads/library/?id=1514138499221069,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1608995123007790,https://www.facebook.com/ads/library/?id=1608995123007790,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1009439703722004,https://www.facebook.com/ads/library/?id=1009439703722004,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1180527353222415,https://www.facebook.com/ads/library/?id=1180527353222415,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1813710249119616,https://www.facebook.com/ads/library/?id=1813710249119616,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
827417526007083,https://www.facebook.com/ads/library/?id=827417526007083,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
452269400918377,https://www.facebook.com/ads/library/?id=452269400918377,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
410860008020039,https://www.facebook.com/ads/library/?id=410860008020039,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
814159953797612,https://www.facebook.com/ads/library/?id=814159953797612,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
790268396607168,https://www.facebook.com/ads/library/?id=790268396607168,2024-07-20,2024-07-20,122100765050002542,Cristãos ativos,-,"facebook,instagram,messenger,audience_network",-,FALSE
986183386305577,https://www.facebook.com/ads/library/?id=986183386305577,2024-07-20,2024-07-20,323438754188432,Cristões Unidos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1470350300330014,https://www.facebook.com/ads/library/?id=1470350300330014,2024-07-20,2024-07-20,323438754188432,Cristões Unidos,-,"facebook,instagram,messenger,audience_network",-,FALSE
8310343852309786,https://www.facebook.com/ads/library/?id=8310343852309786,2024-07-20,2024-07-20,323438754188432,Cristões Unidos,-,"facebook,instagram,messenger,audience_network",-,FALSE
1941104872986360,https://www.facebook.com/ads/library/?id=1941104872986360,2024-07-20,2024-07-20,331361336726721,Julia Reis,-,"facebook,instagram,messenger,audience_network",-,FALSE
989495679540419,https://www.facebook.com/ads/library/?id=989495679540419,2024-07-20,2024-07-20,111745871662380,Ana Lucia,-,"facebook,instagram,messenger,audience_network",-,FALSE
768409332034719,https://www.facebook.com/ads/library/?id=768409332034719,2024-07-20,2024-07-20,372764642584555,Maria da silva,-,"facebook,instagram",-,FALSE
1628634357709741,https://www.facebook.com/ads/library/?id=1628634357709741,2024-07-20,2024-07-20,356028260924464,Fernanda Vasconcelos,-,facebook,-,FALSE
1681038866043718,https://www.facebook.com/ads/library/?id=1681038866043718,2024-07-20,2024-07-20,356028260924464,Fernanda Vasconcelos,-,facebook,-,FALSE
2480725635446575,https://www.facebook.com/ads/library/?id=2480725635446575,2024-07-20,2024-07-20,356028260924464,Fernanda Vasconcelos,-,facebook,-,FALSE
7424658394304897,https://www.facebook.com/ads/library/?id=7424658394304897,2024-07-20,2024-07-20,356028260924464,Fernanda Vasconcelos,-,facebook,-,FALSE
445654444971094,https://www.facebook.com/ads/library/?id=445654444971094,2024-07-20,2024-07-20,356028260924464,Fernanda Vasconcelos,-,facebook,-,FALSE
