ad_id,ad_url,ad_start_date,ad_end_date,page_id,page_name,sponsor_name,publisher_platforms,ads_with_same_creative_text,political_disclaimer
965154131380859,https://www.facebook.com/ads/library/?id=965154131380859,2023-07-31,2023-08-03,100093062156454,Informações Diárias,-,facebook,1,FALSE
239351959009466,https://www.facebook.com/ads/library/?id=239351959009466,2023-07-31,2023-08-03,100093062156454,Informações Diárias,-,facebook,140,FALSE
3486548418259429,https://www.facebook.com/ads/library/?id=3486548418259429,2023-07-31,2023-08-03,100093062156454,Informações Diárias,-,facebook,120,FALSE
817476326560859,https://www.facebook.com/ads/library/?id=817476326560859,2023-07-31,2023-08-01,100095383059686,Desenrola,-,"facebook,instagram",1,FALSE
614129610566805,https://www.facebook.com/ads/library/?id=614129610566805,2023-07-31,2023-08-01,108269362293194,LIMPE SEU NOME,-,facebook,2,FALSE
6387092768075787,https://www.facebook.com/ads/library/?id=6387092768075787,2023-07-31,2023-08-01,108269362293194,LIMPE SEU NOME,-,facebook,1,FALSE
1335968450597284,https://www.facebook.com/ads/library/?id=1335968450597284,2023-07-31,2023-08-01,-,SoluCred,-,"facebook,instagram,messenger,audience_network",1,FALSE
1201860667149410,https://www.facebook.com/ads/library/?id=1201860667149410,2023-07-31,2023-08-01,100094784206734,Renegocie Agora Epizy,-,"facebook,instagram,messenger,audience_network",1,FALSE
271809498884076,https://www.facebook.com/ads/library/?id=271809498884076,2023-07-31,2023-08-03,100095249590060,Assessoria Efácil,-,"facebook,instagram",1,FALSE
3597400790582244,https://www.facebook.com/ads/library/?id=3597400790582244,2023-07-31,2023-08-01,100094155780798,Wilham Andrade,-,"facebook,instagram,messenger,audience_network",1,FALSE
544395874435049,https://www.facebook.com/ads/library/?id=544395874435049,2023-08-01,2023-08-01,100094155780798,Wilham Andrade,-,"facebook,instagram,messenger,audience_network",1,FALSE
216951984665186,https://www.facebook.com/ads/library/?id=216951984665186,2023-08-01,2023-08-06,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",12,FALSE
3533596476966946,https://www.facebook.com/ads/library/?id=3533596476966946,2023-07-31,2023-08-03,100093062156454,Informações Diárias,-,facebook,7,FALSE
328292952989030,https://www.facebook.com/ads/library/?id=328292952989030,2023-07-31,2023-08-06,100093062156454,Informações Diárias,-,facebook,5,FALSE
810590807270870,https://www.facebook.com/ads/library/?id=810590807270870,2023-08-01,2023-08-02,100092225322164,Renegocie já,-,facebook,1,FALSE
1358238205116498,https://www.facebook.com/ads/library/?id=1358238205116498,2023-08-02,2023-08-17,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",19,FALSE
1055732142475212,https://www.facebook.com/ads/library/?id=1055732142475212,2023-08-02,2023-08-02,100092205310192,Iracema Mota,-,"facebook,instagram,messenger,audience_network",1,FALSE
962863111639572,https://www.facebook.com/ads/library/?id=962863111639572,2023-08-02,2023-08-02,100092205310192,Iracema Mota,-,"facebook,instagram,messenger,audience_network",1,FALSE
944629963500970,https://www.facebook.com/ads/library/?id=944629963500970,2023-08-02,2023-08-03,100094912990727,Feirão Limpa Nome,-,"facebook,instagram",2,FALSE
668880024764094,https://www.facebook.com/ads/library/?id=668880024764094,2023-08-02,2023-08-05,100095157593218,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
841964054013811,https://www.facebook.com/ads/library/?id=841964054013811,2023-08-03,2023-08-04,100089330885410,Dr Camila Consultora,-,facebook,1,FALSE
226803520332448,https://www.facebook.com/ads/library/?id=226803520332448,2023-08-03,2023-08-04,100095631570872,Mega feirão,-,"facebook,instagram,messenger,audience_network",2,FALSE
223915996844053,https://www.facebook.com/ads/library/?id=223915996844053,2023-08-05,2023-08-06,100095622574154,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
633266208783881,https://www.facebook.com/ads/library/?id=633266208783881,2023-08-05,2023-08-05,100095622574154,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
310052631475787,https://www.facebook.com/ads/library/?id=310052631475787,2023-08-04,2023-08-10,100095622574154,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
661964625861750,https://www.facebook.com/ads/library/?id=661964625861750,2023-08-04,2023-08-05,100095316854606,Desenrola Brasil Já,-,"facebook,instagram,messenger",1,FALSE
831189995125974,https://www.facebook.com/ads/library/?id=831189995125974,2023-08-04,2023-08-05,100095316854606,Desenrola Brasil Já,-,"facebook,instagram,messenger",1,FALSE
2586168991551031,https://www.facebook.com/ads/library/?id=2586168991551031,2023-08-05,2023-08-07,100095500450149,Ofёrtas,-,"facebook,instagram,messenger,audience_network",1,FALSE
115222731662248,https://www.facebook.com/ads/library/?id=115222731662248,2023-08-06,2023-08-06,100095500450149,Ofёrtas,-,"facebook,instagram,messenger,audience_network",1,FALSE
336582415360545,https://www.facebook.com/ads/library/?id=336582415360545,2023-08-06,2023-08-07,100095622574154,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",2,FALSE
101110883088483,https://www.facebook.com/ads/library/?id=101110883088483,2023-08-06,2023-08-08,100604546468535,Elen Dicas,-,"facebook,instagram,messenger,audience_network",1,FALSE
952410655837233,https://www.facebook.com/ads/library/?id=952410655837233,2023-08-07,2023-08-07,103997094534784,Dra. Ana Luiza - Solução Financeira.,-,facebook,1,FALSE
832548078082898,https://www.facebook.com/ads/library/?id=832548078082898,2023-08-07,2023-08-08,100093313128103,Informações Diárias,-,facebook,2,FALSE
303904025461761,https://www.facebook.com/ads/library/?id=303904025461761,2023-08-07,2023-08-09,100093313128103,Informações Diárias,-,facebook,2,FALSE
309952108209319,https://www.facebook.com/ads/library/?id=309952108209319,2023-08-07,2023-08-14,116024744909033,Ofёrtas,-,"facebook,instagram,messenger,audience_network",1,FALSE
322543310116201,https://www.facebook.com/ads/library/?id=322543310116201,2023-08-08,2023-08-08,116024744909033,Ofёrtas,-,"facebook,instagram,messenger,audience_network",1,FALSE
286777090702752,https://www.facebook.com/ads/library/?id=286777090702752,2023-08-08,2023-08-08,100094736134315,XBlack - Nicho Black,-,"facebook,instagram",1,FALSE
645289304209505,https://www.facebook.com/ads/library/?id=645289304209505,2023-08-08,2023-08-09,100095337283991,Score 900,-,"facebook,instagram",1,FALSE
331380252553025,https://www.facebook.com/ads/library/?id=331380252553025,2023-08-08,2023-08-09,100090593954049,All Credit,-,facebook,1,FALSE
819857542874192,https://www.facebook.com/ads/library/?id=819857542874192,2023-08-08,2023-08-09,100093313128103,Informações Diárias,-,facebook,1,FALSE
1495238011016398,https://www.facebook.com/ads/library/?id=1495238011016398,2023-08-08,2023-08-09,100093313128103,Informações Diárias,-,facebook,1,FALSE
2971160536348179,https://www.facebook.com/ads/library/?id=2971160536348179,2023-08-08,2023-08-14,116024744909033,Ofёrtas,-,"facebook,instagram,messenger,audience_network",1,FALSE
3101443790151513,https://www.facebook.com/ads/library/?id=3101443790151513,2023-08-09,2023-08-09,100093313128103,Informações Diárias,-,facebook,22,FALSE
624435909781546,https://www.facebook.com/ads/library/?id=624435909781546,2023-08-09,2023-08-09,100093313128103,Informações Diárias,-,facebook,22,FALSE
1351575485710595,https://www.facebook.com/ads/library/?id=1351575485710595,2023-08-09,2023-08-09,-,DESENROLA BRASIL #SERASALIMPANOME#,-,"facebook,instagram",1,FALSE
285171197455641,https://www.facebook.com/ads/library/?id=285171197455641,2023-08-10,2023-08-10,100092756160451,Fátima Luisa,-,facebook,1,FALSE
1039241514106628,https://www.facebook.com/ads/library/?id=1039241514106628,2023-08-10,2023-08-11,100095596479102,Score turbo Brasil,-,facebook,1,FALSE
182727141375199,https://www.facebook.com/ads/library/?id=182727141375199,2023-08-10,2023-08-10,-,Janyne,-,"facebook,instagram",1,FALSE
1017912392563172,https://www.facebook.com/ads/library/?id=1017912392563172,2023-08-11,2023-08-12,100095431516855,Feirao Desenrrola Brasil,-,facebook,1,FALSE
1592162517860329,https://www.facebook.com/ads/library/?id=1592162517860329,2023-08-11,2023-08-11,61550116735738,Desenrola Brasil,-,"facebook,instagram,messenger",2,FALSE
953931355690201,https://www.facebook.com/ads/library/?id=953931355690201,2023-08-11,2023-08-14,116024744909033,Ofёrtas,-,"facebook,instagram,messenger,audience_network",2,FALSE
2218581298530528,https://www.facebook.com/ads/library/?id=2218581298530528,2023-08-12,2023-08-15,100095643067775,Nicoly Dicas,-,"facebook,instagram,messenger,audience_network",1,FALSE
615062594069977,https://www.facebook.com/ads/library/?id=615062594069977,2023-08-13,2023-08-15,100095431516855,Feirao Desenrrola Brasil,-,facebook,1,FALSE
196139430127046,https://www.facebook.com/ads/library/?id=196139430127046,2023-08-13,2023-08-14,100095596479102,Score turbo Brasil,-,facebook,1,FALSE
678767460967856,https://www.facebook.com/ads/library/?id=678767460967856,2023-08-13,2023-08-14,116024744909033,Ofёrtas,-,"facebook,instagram,messenger,audience_network",1,FALSE
1021398478862214,https://www.facebook.com/ads/library/?id=1021398478862214,2023-08-14,2023-08-15,100090593954049,All Credit,-,facebook,1,FALSE
3519042291705849,https://www.facebook.com/ads/library/?id=3519042291705849,2023-08-17,2023-08-17,-,SoluCred,-,facebook,1,FALSE
285361667446215,https://www.facebook.com/ads/library/?id=285361667446215,2023-08-18,2023-08-21,100094839398185,Leo Souza,-,"facebook,instagram,messenger,audience_network",1,FALSE
636415541918973,https://www.facebook.com/ads/library/?id=636415541918973,2023-08-18,2023-08-20,100094839398185,Leo Souza,-,"facebook,instagram,messenger,audience_network",1,FALSE
1023735008810547,https://www.facebook.com/ads/library/?id=1023735008810547,2023-08-18,2023-08-20,100094839398185,Leo Souza,-,"facebook,instagram,messenger,audience_network",1,FALSE
310916431619869,https://www.facebook.com/ads/library/?id=310916431619869,2023-08-19,2023-08-23,61550068049001,Desenrola Brasil,-,"facebook,instagram",2,FALSE
765234371955319,https://www.facebook.com/ads/library/?id=765234371955319,2023-08-20,2023-08-22,61550068049001,Desenrola Brasil,-,"facebook,instagram",2,FALSE
6205140219609420,https://www.facebook.com/ads/library/?id=6205140219609420,2023-08-22,2023-08-22,61550756931241,Desenrola Brasil,-,"facebook,instagram",1,FALSE
1006018513871541,https://www.facebook.com/ads/library/?id=1006018513871541,2023-08-21,2023-08-24,61550254924113,Acordo Certo,-,"facebook,instagram,messenger,audience_network",1,FALSE
130464706801133,https://www.facebook.com/ads/library/?id=130464706801133,2023-08-21,2023-08-22,61550618787102,Desenrola Brasil,-,"facebook,instagram",1,FALSE
6964743686869968,https://www.facebook.com/ads/library/?id=6964743686869968,2023-08-22,2023-08-23,100092225322164,Renegocie Já,-,"facebook,instagram",1,FALSE
844598830155027,https://www.facebook.com/ads/library/?id=844598830155027,2023-08-22,2023-08-23,61550018654494,Desenrola Brasil,-,"facebook,instagram,messenger",1,FALSE
340508575072916,https://www.facebook.com/ads/library/?id=340508575072916,2023-08-22,2023-08-23,61550018654494,Desenrola Brasil,-,"facebook,instagram,messenger",1,FALSE
254887177470855,https://www.facebook.com/ads/library/?id=254887177470855,2023-08-22,2023-08-23,61550590253602,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
317706980646547,https://www.facebook.com/ads/library/?id=317706980646547,2023-08-23,2023-09-29,100095111993821,Seu cadastro positivo,-,"facebook,instagram,messenger,audience_network",1,FALSE
682416263326897,https://facebook.com/ads/library/?id=682416263326897,2023-08-24,2023-08-25,61550206245867,Desenrolaa Brasil,-,"facebook,instagram",1,FALSE
136776096155083,https://facebook.com/ads/library/?id=136776096155083,2023-08-25,2023-09-02,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",7,FALSE
1777930096012851,https://www.facebook.com/ads/library/?id=1777930096012851,2023-08-26,2023-08-26,100089443015208,Ellen Karen,-,"facebook,instagram,messenger,audience_network",1,FALSE
108966605632575,https://www.facebook.com/ads/library/?id=108966605632575,2023-08-26,2023-08-26,100089443015208,Ellen Karen,-,"facebook,instagram,messenger,audience_network",35,FALSE
803391168153513,https://www.facebook.com/ads/library/?id=1034886024311233,2023-08-26,2023-08-30,61550345655769,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
823178389455245,https://www.facebook.com/ads/library/?id=823178389455245,2023-08-27,2023-08-27,61550335126937,Desenrola Brasil,-,"facebook,messenger",2,FALSE
1082214496484605,https://www.facebook.com/ads/library/?id=1082214496484605,2023-08-27,2023-08-28,61550335126937,Desenrola Brasil,-,facebook,1,FALSE
675127941163872,https://www.facebook.com/ads/library/?id=675127941163872,2023-08-28,2023-08-28,100092225322164,Renegocie Já,-,"facebook,instagram",1,FALSE
1410337529521781,https://www.facebook.com/ads/library/?id=1410337529521781,2023-08-28,2023-08-28,61550335126937,Desenrola Brasil,-,facebook,1,FALSE
3153637441611907,https://www.facebook.com/ads/library/?id=3153637441611907,2023-08-28,2023-08-28,61550335126937,Desenrola Brasil,-,facebook,1,FALSE
601833012139539,https://www.facebook.com/ads/library/?id=601833012139539,2023-08-28,2023-08-30,-,DESENROLA BRASIL,-,"facebook,instagram",1,FALSE
831221408375368,https://www.facebook.com/ads/library/?id=831221408375368,2023-08-28,2023-08-29,-,DESENROLA BRASIL,-,"facebook,instagram",1,FALSE
312321581294992,https://www.facebook.com/ads/library/?id=312321581294992,2023-08-28,2023-08-29,61550584570198,Descontos de até 99%,-,"facebook,instagram",2,FALSE
1025881245259654,https://www.facebook.com/ads/library/?id=1025881245259654,2023-08-29,2023-09-23,61550312385580,desenrrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
277143008399919,https://www.facebook.com/ads/library/?id=277143008399919,2023-08-29,2023-08-29,116798018074483,Notícias da Semana,-,"facebook,instagram,messenger,audience_network",12,FALSE
654769506616240,https://www.facebook.com/ads/library/?id=654769506616240,2023-08-29,2023-08-29,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
112440415289515,https://www.facebook.com/ads/library/?id=112440415289515,2023-08-29,2023-09-02,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
312072207867188,https://www.facebook.com/ads/library/?id=312072207867188,2023-08-29,2023-09-14,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
3723691444582892,https://www.facebook.com/ads/library/?id=3723691444582892,2023-08-29,2023-08-29,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
1416373765601016,https://www.facebook.com/ads/library/?id=1416373765601016,2023-08-29,2023-08-29,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
1346000345997342,https://www.facebook.com/ads/library/?id=1346000345997342,2023-08-29,2023-08-29,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
1013404959692051,https://www.facebook.com/ads/library/?id=1013404959692051,2023-08-29,2023-08-30,-,thaynaleo_financas,-,instagram,1,FALSE
329053256146382,https://www.facebook.com/ads/library/?id=329053256146382,2023-08-29,2023-08-31,-,thaynaleo_financas,-,instagram,1,FALSE
658902412969393,https://www.facebook.com/ads/library/?id=658902412969393,2023-08-30,2023-08-31,-,DESENROLA BRASIL,-,"facebook,instagram",1,FALSE
167480369651842,https://www.facebook.com/ads/library/?id=167480369651842,2023-08-30,2023-08-30,-,thaynaleo_financas,-,instagram,1,FALSE
303001049078551,https://www.facebook.com/ads/library/?id=303001049078551,2023-08-29,2023-09-02,61550020680984,Joana Mota,-,"facebook,instagram,messenger,audience_network",1,FALSE
1111798746463801,https://www.facebook.com/ads/library/?id=1111798746463801,2023-08-29,2023-09-05,61550020680984,Joana Mota,-,"facebook,instagram,messenger,audience_network",1,FALSE
537944881811225,https://www.facebook.com/ads/library/?id=537944881811225,2023-08-31,2023-09-04,103482248147521,Ei receitas,-,"facebook,instagram,messenger,audience_network",1,FALSE
678548484309072,https://www.facebook.com/ads/library/?id=678548484309072,2023-08-31,2023-09-04,103482248147521,Ei receitas,-,"facebook,instagram,messenger,audience_network",1,FALSE
1487958258695838,https://www.facebook.com/ads/library/?id=1487958258695838,2023-08-31,2023-09-04,103482248147521,Ei receitas,-,"facebook,instagram,messenger,audience_network",1,FALSE
2590862064409069,https://www.facebook.com/ads/library/?id=2590862064409069,2023-08-31,2023-09-01,61550890229318,Desenrola Brasil,-,"facebook,instagram",1,FALSE
688931183086379,https://www.facebook.com/ads/library/?id=688931183086379,2023-08-31,2023-09-01,61550997233848,Desenrola Brasil,-,"facebook,instagram",2,FALSE
1269395283736500,https://www.facebook.com/ads/library/?id=1269395283736500,2023-08-31,2023-09-01,100095180536171,Empréstimos ativos,-,"facebook,instagram",1,FALSE
683633903255582,https://www.facebook.com/ads/library/?id=683633903255582,2023-09-01,2023-09-03,-,Aumento Score,-,instagram,1,FALSE
1480368082698700,https://www.facebook.com/ads/library/?id=1480368082698700,2023-09-01,2023-09-02,61551072920914,Desenrolaa Brasil,-,"facebook,instagram",2,FALSE
250074664091183,https://www.facebook.com/ads/library/?id=250074664091183,2023-09-02,2023-09-03,61551031702174,Desenrola Brasil,-,"facebook,instagram",1,FALSE
169885282801733,https://www.facebook.com/ads/library/?id=169885282801733,2023-09-04,2023-09-04,61551031702174,Desenrola Brasil,-,"facebook,instagram",1,FALSE
679444540399265,https://www.facebook.com/ads/library/?id=679444540399265,2023-09-03,2023-09-04,61551031702174,Desenrola Brasil,-,"facebook,instagram",1,FALSE
252467137153124,https://www.facebook.com/ads/library/?id=252467137153124,2023-09-02,2023-09-12,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",12,FALSE
180878005024164,https://www.facebook.com/ads/library/?id=180878005024164,2023-09-05,2023-09-06,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",24,FALSE
315910751009395,https://www.facebook.com/ads/library/?id=315910751009395,2023-09-05,2023-09-06,61550965651837,Desenrola Brasil,-,"facebook,instagram",2,FALSE
264262289832882,https://www.facebook.com/ads/library/?id=264262289832882,2023-09-06,2023-09-08,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",14,FALSE
1695238057617948,https://www.facebook.com/ads/library/?id=1695238057617948,2023-09-06,2023-09-10,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
1697545664045382,https://www.facebook.com/ads/library/?id=1697545664045382,2023-09-06,2023-09-08,100094728139767,Últimas Notícias,-,"facebook,instagram,messenger,audience_network",1,FALSE
284727710938706,https://www.facebook.com/ads/library/?id=284727710938706,2023-09-07,2023-09-07,100095077039026,Rafaela Silva,-,"facebook,instagram",1,FALSE
269792462498718,https://www.facebook.com/ads/library/?id=269792462498718,2023-09-07,2023-09-07,100095077039026,Rafaela Silva,-,"facebook,instagram",1,FALSE
847770720355612,https://www.facebook.com/ads/library/?id=847770720355612,2023-09-07,2023-09-10,61550481125965,Letícia - Consultora,-,"facebook,instagram,messenger,audience_network",5,FALSE
683406503659498,https://www.facebook.com/ads/library/?id=683406503659498,2023-09-07,2023-09-08,-,viagenspelomundo6226,-,instagram,1,FALSE
1146064776355018,https://www.facebook.com/ads/library/?id=1146064776355018,2023-09-07,2023-09-08,100092061529145,Bruna Dias,-,"facebook,instagram,messenger,audience_network",10,FALSE
340122778452986,https://www.facebook.com/ads/library/?id=340122778452986,2023-09-07,2023-09-11,100092061529145,Bruna Dias,-,"facebook,instagram,messenger,audience_network",2,FALSE
185669641209896,https://www.facebook.com/ads/library/?id=185669641209896,2023-09-07,2023-09-08,100092774389203,Ana Carmo,-,"facebook,instagram,messenger,audience_network",3,FALSE
993342161949901,https://www.facebook.com/ads/library/?id=993342161949901,2023-09-08,2023-09-08,116798018074483,Novidade da Semana,-,"facebook,instagram,messenger,audience_network",3,FALSE
830519478539090,https://www.facebook.com/ads/library/?id=830519478539090,2023-09-08,2023-09-15,116798018074483,Novidade da Semana,-,"facebook,instagram,messenger,audience_network",3,FALSE
309784518398534,https://www.facebook.com/ads/library/?id=309784518398534,2023-09-07,2023-09-11,100092774389203,Ana Carmo,-,"facebook,instagram,messenger,audience_network",2,FALSE
1483947372419456,https://www.facebook.com/ads/library/?id=1483947372419456,2023-09-08,2023-09-11,116798018074483,Novidade da Semana,-,"facebook,instagram,messenger,audience_network",3,FALSE
296289936485288,https://www.facebook.com/ads/library/?id=296289936485288,2023-09-09,2023-09-13,116798018074483,Novidade da Semana,-,"facebook,instagram,messenger,audience_network",9,FALSE
603564078387332,https://www.facebook.com/ads/library/?id=603564078387332,2023-09-08,2023-09-12,100093384308037,Janaína Coimbra,-,"facebook,instagram,messenger,audience_network",3,FALSE
1639379906557684,https://www.facebook.com/ads/library/?id=1639379906557684,2023-09-09,2023-09-10,100094532436495,Renata Alves,-,"facebook,instagram,messenger,audience_network",9,FALSE
290040773663980,https://www.facebook.com/ads/library/?id=290040773663980,2023-09-09,2023-09-12,100092061529145,Bruna Dias,-,"facebook,instagram,messenger,audience_network",11,FALSE
269998259262278,https://www.facebook.com/ads/library/?id=269998259262278,2023-09-09,2023-09-10,100092061529145,Bruna Dias,-,"facebook,instagram,messenger,audience_network",6,FALSE
111450748726648,https://www.facebook.com/ads/library/?id=111450748726648,2023-09-09,2023-09-12,100092420623697,Thales Santos,-,"facebook,instagram,messenger,audience_network",3,FALSE
1012083090134903,https://www.facebook.com/ads/library/?id=1012083090134903,2023-09-06,2023-09-18,116798018074483,Novidades da Semana,-,"facebook,instagram,messenger,audience_network",13,FALSE
2268138276710672,https://www.facebook.com/ads/library/?id=2268138276710672,2023-09-10,2023-09-11,100093313128103,Informações Diárias,-,facebook,1,FALSE
1523688745034133,https://www.facebook.com/ads/library/?id=1523688745034133,2023-09-10,2023-09-11,100093313128103,Informações Diárias,-,facebook,1,FALSE
203210066100309,https://www.facebook.com/ads/library/?id=203210066100309,2023-09-10,2023-09-19,116798018074483,Novidade da Semana,-,"facebook,instagram,messenger,audience_network",9,FALSE
6352408388218826,https://www.facebook.com/ads/library/?id=6352408388218826,2023-09-10,2023-09-12,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
1466237837486077,https://www.facebook.com/ads/library/?id=1466237837486077,2023-09-10,2023-09-12,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",3,FALSE
2007537272965840,https://www.facebook.com/ads/library/?id=2007537272965840,2023-09-11,2023-09-12,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",3,FALSE
836189078219667,https://www.facebook.com/ads/library/?id=836189078219667,2023-09-11,2023-09-12,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",1,FALSE
272306888906646,https://www.facebook.com/ads/library/?id=272306888906646,2023-09-11,2023-09-11,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",3,FALSE
1497930094373988,https://www.facebook.com/ads/library/?id=1497930094373988,2023-09-11,2023-09-12,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",3,FALSE
538148701812224,https://www.facebook.com/ads/library/?id=538148701812224,2023-09-10,2023-09-12,100092420623697,Thales Santos,-,"facebook,instagram,messenger,audience_network",5,FALSE
231221042881836,https://www.facebook.com/ads/library/?id=231221042881836,2023-09-10,2023-09-12,100091003801651,Alex Marano,-,"facebook,instagram,messenger,audience_network",17,FALSE
326661326440088,https://www.facebook.com/ads/library/?id=326661326440088,2023-09-11,2023-09-15,61550912441027,Descontos de até 99%,-,"facebook,instagram",2,FALSE
1607260916763433,https://www.facebook.com/ads/library/?id=1607260916763433,2023-09-12,2023-09-13,61551023253854,Desenrola Brasil,-,"facebook,instagram,messenger,audience_network",38,FALSE
